,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
76432,139891,,15.656299,36.635812,145.1379,-19.0,4.64,-1.169,B7V+...,-0.103,CrB,255.623,22,36.0881506505888,HD139891_TypB7_Mag4.64,"hms_tuple(h=15.0, m=39.0, s=45.7923067528958)","dms_tuple(d=36.0, m=36.0, s=16.887255722033387)",234.940801,15.66272,36.604691
76599,139909,,15.68777,-13.970316,179.2115,0.0,6.87,0.603,B9.5V,0.059,Lib,49.98,123,258.1362429763933,HD139909_TypB9_Mag6.87,"hms_tuple(h=15.0, m=41.0, s=35.09692662678546)","dms_tuple(d=-14.0, m=-0.0, s=-4.98720429843047)",235.396237,15.693082,-14.001385
76706,140037,,15.711138,-32.186034,343.6426,-23.9,7.48,-0.201,B5III,-0.053,Lup,104.809,195,442.16754115556887,HD140037_TypB5_Mag7.48,"hms_tuple(h=15.0, m=43.0, s=2.030574786575272)","dms_tuple(d=-32.0, m=-13.0, s=-1.5004850041191276)",235.758461,15.717231,-32.217083
76708,140008,,15.711395,-34.710407,111.4827,4.0,4.75,-0.486,B5V,-0.151,Lup,136.27,24,39.766198834151524,HD140008_TypB5_Mag4.75,"hms_tuple(h=15.0, m=43.0, s=3.604455182186399)","dms_tuple(d=-34.0, m=-44.0, s=-29.231386230251246)",235.765019,15.717668,-34.741453
76720,140728,,15.714107,52.360903,91.5751,-16.0,5.48,0.671,B9p...,-0.042,Boo,46.946,42,75.72393506468185,HD140728_TypB9_Mag5.48,"hms_tuple(h=15.0, m=43.0, s=21.15051403141493)","dms_tuple(d=52.0, m=19.0, s=47.11109797314123)",235.838127,15.722542,52.329753
76990,140873,,15.768233,-1.804193,137.931,-12.0,5.39,-0.308,B8III,-0.035,Ser,115.664,39,69.94348354495335,HD140873_TypB8_Mag5.39,"hms_tuple(h=15.0, m=46.0, s=24.205046221493518)","dms_tuple(d=-1.0, m=-50.0, s=-6.985218593140559)",236.600854,15.77339,-1.835274
77049,140784,,15.77895,-34.682454,117.9245,5.0,5.61,0.252,B8V,-0.117,Lup,69.056,47,84.92707445101695,HD140784_TypB8_Mag5.61,"hms_tuple(h=15.0, m=47.0, s=6.79481988582495)","dms_tuple(d=-34.0, m=-42.0, s=-48.600721882981475)",236.778312,15.785221,-34.7135
77080,140840,,15.785047,-35.518038,125.7862,0.0,7.34,1.842,B9.5V,0.005,Lup,15.966,175,390.78879304975095,HD140840_TypB9_Mag7.34,"hms_tuple(h=15.0, m=47.0, s=28.976869978083926)","dms_tuple(d=-35.0, m=-32.0, s=-56.699026593666986)",236.870737,15.791382,-35.549083
77244,141166,,15.820802,-41.791335,423.7288,0.0,7.4,-0.735,B8III,-0.01,Lup,171.396,184,412.0336743557815,HD141166_TypB8_Mag7.4,"hms_tuple(h=15.0, m=49.0, s=39.78834853589376)","dms_tuple(d=-41.0, m=-49.0, s=-20.53437861544637)",237.415785,15.827719,-41.822371
77286,141327,,15.82864,-32.808287,195.3125,-5.1,7.47,1.016,B9V,0.01,Lup,34.166,194,438.2834686761904,HD141327_TypB9_Mag7.47,"hms_tuple(h=15.0, m=50.0, s=5.190224836854895)","dms_tuple(d=-32.0, m=-50.0, s=-21.608415558512206)",237.521626,15.834775,-32.839336
77305,141569,,15.832708,-3.921211,116.144,-6.4,7.11,1.785,B9,0.095,Lib,16.827,147,319.0152372679894,HD141569_TypB9_Mag7.11,"hms_tuple(h=15.0, m=50.0, s=16.34975934885432)","dms_tuple(d=-3.0, m=-57.0, s=-8.243060505927247)",237.568124,15.837875,-3.95229
77397,141556,,15.849316,-33.627165,59.8444,5.0,3.97,0.085,B9.5III-IV,-0.045,Lup,80.538,13,19.981870630919065,HD141556_TypB9_Mag3.97,"hms_tuple(h=15.0, m=51.0, s=19.831747790083796)","dms_tuple(d=-33.0, m=-39.0, s=-29.565377412908447)",237.832632,15.855509,-33.658213
77398,141637,,15.849652,-25.751295,151.7451,3.0,4.63,-1.276,B1.5Vn,-0.072,Sco,282.098,22,35.7711463937696,HD141637_TypB1_Mag4.63,"hms_tuple(h=15.0, m=51.0, s=19.355413954029075)","dms_tuple(d=-25.0, m=-46.0, s=-56.46771469354036)",237.830648,15.855377,-25.782352
77440,141774,,15.858288,-20.587355,239.8082,-19.0,7.7,0.801,B9V,0.078,Sco,41.649,231,536.8905548349917,HD141774_TypB9_Mag7.7,"hms_tuple(h=15.0, m=51.0, s=49.663494545024065)","dms_tuple(d=-20.0, m=-37.0, s=-6.30377272993627)",237.956931,15.863795,-20.618418
77483,141645,,15.867118,-45.505152,398.4064,0.0,7.49,-0.512,B6III,-0.043,Nor,139.573,197,446.0860343240754,HD141645_TypB6_Mag7.49,"hms_tuple(h=15.0, m=52.0, s=28.117050933783645)","dms_tuple(d=-45.0, m=-32.0, s=-10.252273072807156)",238.117154,15.874477,-45.536181
77574,142096,,15.888905,-20.16704,94.8767,6.0,5.04,0.154,B3V,-0.014,Lib,75.579,30,51.361223874813795,HD142096_TypB3_Mag5.04,"hms_tuple(h=15.0, m=53.0, s=39.83065321963622)","dms_tuple(d=-20.0, m=-11.0, s=-53.17134125312123)",238.415961,15.894397,-20.198103
77603,142114,,15.893533,-25.327142,154.0832,-10.0,4.59,-1.349,B2.5Vn,-0.073,Sco,301.717,21,34.530732009369686,HD142114_TypB2_Mag4.59,"hms_tuple(h=15.0, m=53.0, s=57.25414555823434)","dms_tuple(d=-25.0, m=-21.0, s=-29.51862339275607)",238.488559,15.899237,-25.3582
77621,142165,,15.89831,-24.533157,128.866,2.0,5.38,-0.171,B5V,-0.011,Sco,101.953,39,69.32908847009371,HD142165_TypB5_Mag5.38,"hms_tuple(h=15.0, m=54.0, s=14.319305892859404)","dms_tuple(d=-24.0, m=-33.0, s=-51.17579008334843)",238.559664,15.903978,-24.564215
77622,142184,,15.898851,-23.978094,130.8901,-9.0,5.41,-0.175,B2V,-0.033,Sco,102.329,40,71.18865627220592,HD142184_TypB2_Mag5.41,"hms_tuple(h=15.0, m=54.0, s=16.177907851468945)","dms_tuple(d=-24.0, m=-0.0, s=-32.95118007637825)",238.567408,15.904494,-24.009153
77663,142250,,15.908364,-27.338639,158.2278,4.0,6.15,0.154,B7V,-0.069,Sco,75.579,71,136.76080818184963,HD142250_TypB7_Mag6.15,"hms_tuple(h=15.0, m=54.0, s=51.00623082379897)","dms_tuple(d=-27.0, m=-22.0, s=-10.899608601983175)",238.712526,15.914168,-27.369694
77672,142301,,15.910981,-25.243741,157.9779,-9.0,5.87,-0.123,B8III/IV,-0.065,Sco,97.544,57,106.82481338226793,HD142301_TypB8_Mag5.87,"hms_tuple(h=15.0, m=55.0, s=0.05281015244733567)","dms_tuple(d=-25.0, m=-16.0, s=-29.275357957968993)",238.75022,15.916681,-25.274799
77674,142315,,15.911555,-22.766252,147.7105,-7.4,6.86,1.013,B9V,0.035,Sco,34.261,122,255.86873171888556,HD142315_TypB9_Mag6.86,"hms_tuple(h=15.0, m=55.0, s=1.7271888467014662)","dms_tuple(d=-22.0, m=-47.0, s=-50.3246968670328)",238.757197,15.917146,-22.797312
77702,142378,,15.916768,-19.382926,236.4066,-7.0,5.95,-0.918,B2/B3V,-0.013,Lib,202.862,61,114.63739011499842,HD142378_TypB2_Mag5.95,"hms_tuple(h=15.0, m=55.0, s=20.04023845730316)","dms_tuple(d=-19.0, m=-24.0, s=-50.3638450063184)",238.833501,15.922233,-19.41399
77731,142256,,15.923024,-44.526012,176.6784,0.0,6.97,0.734,B8V,-0.005,Nor,44.3,132,281.9464748828664,HD142256_TypB8_Mag6.97,"hms_tuple(h=15.0, m=55.0, s=48.92901939976326)","dms_tuple(d=-44.0, m=-33.0, s=-25.354703381249237)",238.953871,15.930258,-44.557043
77739,142279,,15.923841,-43.973834,581.3953,0.0,7.86,-0.962,B3III/IV,0.03,Nor,211.252,261,618.2926139519136,HD142279_TypB3_Mag7.86,"hms_tuple(h=15.0, m=55.0, s=51.62660302620452)","dms_tuple(d=-44.0, m=-0.0, s=-17.5174349249545)",238.965111,15.931007,-44.004866
77749,142926,,15.925166,42.566193,164.4737,-17.0,5.73,-0.35,B9p,-0.102,Her,120.226,51,94.41204069462422,HD142926_TypB9_Mag5.73,"hms_tuple(h=15.0, m=55.0, s=55.78098938567777)","dms_tuple(d=42.0, m=32.0, s=6.226050979522597)",238.982421,15.932161,42.535063
77758,142763,,15.927737,18.620745,490.1961,-42.0,6.26,-2.192,B8III,-0.089,Ser,655.843,77,150.69925703687835,HD142763_TypB8_Mag6.26,"hms_tuple(h=15.0, m=55.0, s=59.431394963704065)","dms_tuple(d=18.0, m=35.0, s=22.72239439338506)",238.997631,15.933175,18.589645
77767,142304,,15.928636,-44.532407,288.1844,0.0,6.83,-0.468,B3/B4V,-0.008,Nor,134.029,119,249.18500877779775,HD142304_TypB3_Mag6.83,"hms_tuple(h=15.0, m=56.0, s=9.135081990686587)","dms_tuple(d=-44.0, m=-33.0, s=-48.3766620895733)",239.038063,15.935871,-44.563438
77809,142448,,15.935233,-39.864364,173.3102,-18.0,6.04,-0.154,B9V,0.13,Lup,100.369,65,124.11155185705773,HD142448_TypB9_Mag6.04,"hms_tuple(h=15.0, m=56.0, s=31.025875535579104)","dms_tuple(d=-39.0, m=-53.0, s=-43.44982450473765)",239.129274,15.941952,-39.895403
77867,142669,Iklil,15.948077,-29.214073,144.7178,3.3,3.87,-1.933,B2IV/V,-0.199,Sco,516.654,12,18.29441213779549,HD142669_TypB2_Mag3.87,"hms_tuple(h=15.0, m=57.0, s=14.3447359584097)","dms_tuple(d=-29.0, m=-14.0, s=-42.4540761815868)",239.30977,15.953985,-29.245126
77869,142630,,15.948366,-33.964281,46.0617,-12.0,5.59,2.273,B9V,0.072,Lup,10.735,46,83.4416007470692,HD142630_TypB9_Mag5.59,"hms_tuple(h=15.0, m=57.0, s=16.499823730928682)","dms_tuple(d=-33.0, m=-59.0, s=-43.18137610213796)",239.318749,15.954583,-33.995328
77931,142883,,15.96124,-20.98308,141.2429,1.0,5.84,0.09,B3V,0.012,Sco,80.168,56,104.0343690357312,HD142883_TypB3_Mag5.84,"hms_tuple(h=15.0, m=58.0, s=0.3428252365513629)","dms_tuple(d=-21.0, m=-0.0, s=-50.9122880400696)",239.501428,15.966762,-21.014142
77946,142884,,15.963556,-23.527301,150.6024,-4.1,6.77,0.881,B8/B9III,-0.008,Sco,38.69,113,236.33677266456448,HD142884_TypB8_Mag6.77,"hms_tuple(h=15.0, m=58.0, s=9.045590397043384)","dms_tuple(d=-23.0, m=-33.0, s=-30.098144795178143)",239.53769,15.969179,-23.558361
77970,142983,,15.969825,-14.279358,143.472,-6.0,4.95,-0.834,B8Ia/Iab,-0.08,Lib,187.759,28,47.44052080584776,HD142983_TypB8_Mag4.95,"hms_tuple(h=15.0, m=58.0, s=30.52096242805618)","dms_tuple(d=-14.0, m=-18.0, s=-37.53732681531588)",239.627171,15.975145,-14.310427
77977,142821,,15.972152,-41.659613,416.6667,0.0,7.9,-0.199,B9V,0.166,Lup,104.616,269,640.5029468202126,HD142821_TypB9_Mag7.9,"hms_tuple(h=15.0, m=58.0, s=44.5972940710935)","dms_tuple(d=-41.0, m=-41.0, s=-26.335954523028136)",239.685822,15.979055,-41.690649
78009,142990,,15.976352,-24.831488,170.3578,-11.0,5.43,-0.727,B5V,-0.092,Sco,170.137,41,72.45599625567901,HD142990_TypB5_Mag5.43,"hms_tuple(h=15.0, m=58.0, s=55.31945831792953)","dms_tuple(d=-24.0, m=-51.0, s=-45.16620501634435)",239.730498,15.982033,-24.862546
78028,143018,Fang,15.980865,-26.114105,179.5332,-3.0,2.89,-3.381,B1V + B2V,-0.18,Sco,1960.65,5,7.705576802206692,HD143018_TypB1_Mag2.89,"hms_tuple(h=15.0, m=59.0, s=11.78585723090734)","dms_tuple(d=-26.0, m=-8.0, s=-42.58224339475703)",239.799108,15.986607,-26.145162
78069,143051,,15.988974,-33.012191,265.9574,-3.1,6.97,-0.154,B9IV/V,0.031,Lup,100.369,132,281.9464748828664,HD143051_TypB9_Mag6.97,"hms_tuple(h=15.0, m=59.0, s=42.44361289907758)","dms_tuple(d=-33.0, m=-2.0, s=-35.661866541652216)",239.926848,15.995123,-33.043239
78120,143023,,15.99855,-46.299115,150.8296,0.0,7.71,1.818,B9V,0.164,Nor,16.323,233,541.648484297334,HD143023_TypB9_Mag7.71,"hms_tuple(h=16.0, m=0.0, s=21.65425862231274)","dms_tuple(d=-46.0, m=-19.0, s=-48.51369227913324)",240.090226,16.006015,-46.330143
78138,143513,,16.000277,22.996085,340.1361,-5.7,7.81,0.152,B9,0.078,Ser,75.718,251,591.6096051155723,HD143513_TypB9_Mag7.81,"hms_tuple(h=16.0, m=0.0, s=21.151263965494138)","dms_tuple(d=22.0, m=57.0, s=53.929976040261636)",240.08813,16.005875,22.964981
78147,143118,,16.002036,-38.396706,135.5014,8.0,3.42,-2.24,B2.5IV,-0.206,Lup,685.488,8,12.299540297928043,HD143118_TypB2_Mag3.42,"hms_tuple(h=16.0, m=0.0, s=31.017246362023343)","dms_tuple(d=-38.0, m=-25.0, s=-39.88902813999573)",240.129239,16.008616,-38.427747
78164,143275,Dschubba,16.005557,-22.62171,150.6024,-7.0,2.29,-3.599,B0.2IV,-0.117,Sco,2396.625,3,4.538361101539175,HD143275_TypB0_Mag2.29,"hms_tuple(h=16.0, m=0.0, s=40.11313201150273)","dms_tuple(d=-22.0, m=-39.0, s=-9.974053785942374)",240.167138,16.011143,-22.652771
78291,143567,,16.032071,-21.980389,156.7398,-9.0,7.19,1.214,B9V,0.089,Sco,28.471,156,342.3462494285041,HD143567_TypB9_Mag7.19,"hms_tuple(h=16.0, m=2.0, s=15.47128727028337)","dms_tuple(d=-22.0, m=-0.0, s=-41.22091080762118)",240.564464,16.037631,-22.01145
78310,143600,,16.037099,-22.68756,146.1988,-5.0,7.33,1.505,B9.5V,0.079,Sco,21.777,174,387.3560399526628,HD143600_TypB9_Mag7.33,"hms_tuple(h=16.0, m=2.0, s=33.67399468767218)","dms_tuple(d=-22.0, m=-43.0, s=-7.0338002124768195)",240.640308,16.042687,-22.718621
78353,144206,,16.046634,46.036705,113.8952,3.0,4.72,-0.563,B9III,-0.094,Her,146.285,23,38.72743863222232,HD144206_TypB9_Mag4.72,"hms_tuple(h=16.0, m=3.0, s=14.598548653212333)","dms_tuple(d=46.0, m=0.0, s=20.04703729442099)",240.810827,16.054055,46.005569
78368,143572,,16.048886,-43.441546,219.2982,0.0,7.36,0.655,B9V,0.073,Nor,47.643,178,397.7458321127074,HD143572_TypB9_Mag7.36,"hms_tuple(h=16.0, m=3.0, s=21.560265723334453)","dms_tuple(d=-43.0, m=-28.0, s=-21.28397756818117)",240.839834,16.055989,-43.472579
78415,143699,,16.05672,-38.602541,122.549,-2.0,4.9,-0.542,B6III/IV,-0.146,Lup,143.483,27,45.39317977783182,HD143699_TypB6_Mag4.9,"hms_tuple(h=16.0, m=3.0, s=47.94750773309289)","dms_tuple(d=-38.0, m=-38.0, s=-0.8939255624096631)",240.949781,16.063319,-38.633582
78462,143956,,16.066733,-19.767475,137.741,0.0,7.79,2.095,B9V,0.122,Sco,12.647,247,581.2616622824664,HD143956_TypB9_Mag7.79,"hms_tuple(h=16.0, m=4.0, s=19.961333704518438)","dms_tuple(d=-19.0, m=-47.0, s=-54.738824509611845)",241.083172,16.072211,-19.798539
78513,143927,,16.078424,-37.816131,133.8688,-6.0,7.08,1.447,B8/B9V,-0.011,Lup,22.972,144,310.68202106935195,HD143927_TypB8_Mag7.08,"hms_tuple(h=16.0, m=5.0, s=5.826333892805735)","dms_tuple(d=-37.0, m=-50.0, s=-49.8221045491789)",241.274276,16.084952,-37.847173
78568,144175,,16.088652,-23.669123,144.3001,0.0,7.65,1.854,B9V,0.084,Sco,15.791,222,513.7205296793568,HD144175_TypB9_Mag7.65,"hms_tuple(h=16.0, m=5.0, s=39.41312492245572)","dms_tuple(d=-23.0, m=-42.0, s=-0.656790921934487)",241.414221,16.094281,-23.700182
78579,144217,Acrab,16.09062,-19.805453,123.9157,-1.0,2.56,-2.906,B0.5V,-0.065,Sco,1265.902,4,5.7591288551705,HD144217_TypB0_Mag2.56,"hms_tuple(h=16.0, m=5.0, s=45.95924531989226)","dms_tuple(d=-19.0, m=-50.0, s=-11.459483851140817)",241.441497,16.0961,-19.836517
78580,144218,Acrab B,16.09071,-19.80186,122.1001,-4.0,4.9,-0.534,B2V,-0.024,Sco,142.43,27,45.39317977783182,HD144218_TypB2_Mag4.9,"hms_tuple(h=16.0, m=5.0, s=46.282799098567295)","dms_tuple(d=-19.0, m=-49.0, s=-58.5246971613563)",241.442845,16.09619,-19.832924
78614,144053,,16.097072,-46.084863,471.6981,0.0,7.68,-0.688,B9III,0.159,Nor,164.135,227,527.4997120883073,HD144053_TypB9_Mag7.68,"hms_tuple(h=16.0, m=6.0, s=16.2287846702435)","dms_tuple(d=-46.0, m=-6.0, s=-57.207959537594775)",241.56762,16.104508,-46.115891
78636,144334,,16.101772,-23.606315,161.2903,-7.0,5.9,-0.138,B8V,-0.071,Sco,98.901,58,109.69010395244493,HD144334_TypB8_Mag5.9,"hms_tuple(h=16.0, m=6.0, s=26.6353897161531)","dms_tuple(d=-23.0, m=-38.0, s=-14.548236361019633)",241.610981,16.107399,-23.637375
78677,144294,,16.109874,-36.802288,127.0648,15.0,4.22,-1.3,B2.5Vn,-0.184,Lup,288.403,16,24.913248123590108,HD144294_TypB2_Mag4.22,"hms_tuple(h=16.0, m=6.0, s=58.73121413072454)","dms_tuple(d=-36.0, m=-49.0, s=-59.992562577887156)",241.744713,16.116314,-36.833331
78692,144470,,16.113452,-20.669192,144.5087,-3.0,3.93,-1.869,B1V,-0.046,Sco,487.08,13,19.28897140188773,HD144470_TypB1_Mag3.93,"hms_tuple(h=16.0, m=7.0, s=8.264575302507922)","dms_tuple(d=-20.0, m=-42.0, s=-0.9166663299498623)",241.784436,16.118962,-20.700255
78715,144569,,16.117965,-16.943264,157.4803,0.0,7.88,1.894,B9.5V,0.205,Sco,15.219,265,629.299802346522,HD144569_TypB9_Mag7.88,"hms_tuple(h=16.0, m=7.0, s=24.075956536681815)","dms_tuple(d=-16.0, m=-58.0, s=-27.589507849199606)",241.850316,16.123354,-16.97433
78727,144586,,16.120814,-17.936036,122.6994,0.0,7.77,2.326,B9V,0.189,Sco,10.224,244,571.094717053101,HD144586_TypB9_Mag7.77,"hms_tuple(h=16.0, m=7.0, s=34.438456869493734)","dms_tuple(d=-17.0, m=-58.0, s=-1.5651310709739619)",241.893494,16.126233,-17.967101
78765,144708,,16.126782,-12.74541,112.3596,-25.0,5.75,0.497,B9V,0.018,Sco,55.106,52,96.09281626139521,HD144708_TypB9_Mag5.75,"hms_tuple(h=16.0, m=7.0, s=55.44304804190887)","dms_tuple(d=-12.0, m=-46.0, s=-35.32984720840645)",241.981013,16.132068,-12.776481
78790,144661,,16.13108,-24.462349,119.4743,-5.0,6.32,0.934,B8IV/V,-0.038,Sco,36.847,80,158.89188662502437,HD144661_TypB8_Mag6.32,"hms_tuple(h=16.0, m=8.0, s=12.279802651844989)","dms_tuple(d=-24.0, m=-29.0, s=-36.26727052534932)",242.051166,16.136744,-24.493408
78802,144591,,16.134551,-36.231835,102.6694,3.0,6.75,1.693,B9V,-0.056,Lup,18.315,112,232.20296653338022,HD144591_TypB9_Mag6.75,"hms_tuple(h=16.0, m=8.0, s=27.397933184975614)","dms_tuple(d=-36.0, m=-15.0, s=-46.36466005071327)",242.114158,16.140944,-36.262879
78857,144844,,16.145478,-23.685416,136.0544,-14.0,5.86,0.191,B9V,0.02,Sco,73.047,56,105.88644663402476,HD144844_TypB9_Mag5.86,"hms_tuple(h=16.0, m=9.0, s=3.989255837034591)","dms_tuple(d=-23.0, m=-42.0, s=-59.311527214089494)",242.266622,16.151108,-23.716475
78860,145389,,16.146162,44.934906,62.5391,-16.0,4.23,0.249,B9MNp...,-0.045,Her,69.247,16,25.134029577431015,HD145389_TypB9_Mag4.23,"hms_tuple(h=16.0, m=9.0, s=12.382411688321895)","dms_tuple(d=44.0, m=54.0, s=13.577978076074828)",242.301593,16.15344,44.903772
78919,145056,,16.156312,-12.375993,230.4147,0.0,7.53,0.717,B9V,0.117,Sco,44.999,203,462.11035531169057,HD145056_TypB9_Mag7.53,"hms_tuple(h=16.0, m=9.0, s=41.72366330312286)","dms_tuple(d=-12.0, m=-24.0, s=-25.429918579752666)",242.423849,16.16159,-12.407064
78958,144987,,16.164609,-33.545805,125.0,-21.0,5.5,0.015,B8V,-0.075,Sco,85.901,43,77.07201459924187,HD144987_TypB8_Mag5.5,"hms_tuple(h=16.0, m=10.0, s=14.865510442643881)","dms_tuple(d=-33.0, m=-34.0, s=-36.66976199335238)",242.56194,16.170796,-33.576853
78989,144965,,16.169599,-40.128829,277.0083,0.0,7.07,-0.142,B3Vne,0.145,Sco,99.266,143,307.9529390460096,HD144965_TypB3_Mag7.07,"hms_tuple(h=16.0, m=10.0, s=34.837428622053324)","dms_tuple(d=-40.0, m=-9.0, s=-35.52234600327381)",242.645156,16.176344,-40.159867
79039,146926,,16.180424,75.877563,189.3939,-1.0,5.48,-0.907,B8V,-0.093,UMi,200.817,42,75.72393506468185,HD146926_TypB8_Mag5.48,"hms_tuple(h=16.0, m=12.0, s=5.415818298770887)","dms_tuple(d=75.0, m=50.0, s=46.58559161007929)",243.022566,16.201504,75.846274
79102,145353,,16.192646,-27.150852,162.8664,0.0,6.95,0.891,B9V,0.121,Sco,38.335,130,277.01490180011757,HD145353_TypB9_Mag6.95,"hms_tuple(h=16.0, m=11.0, s=54.386148919959396)","dms_tuple(d=-27.0, m=-10.0, s=-54.867187812496354)",242.976609,16.198441,-27.181908
79133,145502,Jabbah,16.199926,-19.460708,145.3488,2.0,4.0,-1.812,B2IV,0.076,Sco,462.168,13,20.51783099144302,HD145502_TypB2_Mag4.0,"hms_tuple(h=16.0, m=12.0, s=19.418474663814607)","dms_tuple(d=-19.0, m=-29.0, s=-30.378758231692018)",243.08091,16.205394,-19.491772
79158,145483,,16.204456,-28.417305,93.0233,-3.0,5.67,0.827,B9V,0.012,Sco,40.663,49,89.5440584804197,HD145483_TypB9_Mag5.67,"hms_tuple(h=16.0, m=12.0, s=37.14685004078035)","dms_tuple(d=-28.0, m=-26.0, s=-54.092680500512245)",243.154779,16.210319,-28.448359
79163,145482,,16.205057,-27.926372,146.8429,10.0,4.58,-1.254,B2V,-0.172,Sco,276.439,21,34.22740837430621,HD145482_TypB2_Mag4.58,"hms_tuple(h=16.0, m=12.0, s=39.21369544500692)","dms_tuple(d=-27.0, m=-57.0, s=-26.735952582966434)",243.16339,16.210893,-27.957427
79169,145554,,16.206065,-19.579049,140.4494,-9.4,7.64,1.902,B9V,0.149,Sco,15.108,221,509.2079239683959,HD145554_TypB9_Mag7.64,"hms_tuple(h=16.0, m=12.0, s=41.53331838435463)","dms_tuple(d=-19.0, m=-36.0, s=-36.40592139064239)",243.173055,16.211537,-19.610113
79198,145631,,16.21225,-19.502875,131.7523,-9.5,7.58,1.981,B9V,0.145,Sco,14.048,211,482.9526381068404,HD145631_TypB9_Mag7.58,"hms_tuple(h=16.0, m=13.0, s=3.7900091563241745)","dms_tuple(d=-19.0, m=-32.0, s=-2.1798026509375745)",243.265792,16.217719,-19.533939
79202,145774,,16.212693,-1.721905,100000.0,30.3,7.48,-12.52,B8,-0.117,Ser,8871560.12,195,442.16754115556887,HD145774_TypB8_Mag7.48,"hms_tuple(h=16.0, m=13.0, s=4.260211000619734)","dms_tuple(d=-1.0, m=-45.0, s=-10.748688596846705)",243.267751,16.21785,-1.752986
79289,145792,,16.229305,-24.422092,143.6782,6.0,6.4,0.613,B6IV,0.043,Sco,49.522,85,170.51236146755156,HD145792_TypB6_Mag6.4,"hms_tuple(h=16.0, m=14.0, s=5.883282286833094)","dms_tuple(d=-24.0, m=-27.0, s=-11.342229826297796)",243.524514,16.234968,-24.453151
79357,145964,,16.241357,-21.107636,108.6957,-8.0,6.41,1.229,B9V,0.002,Sco,28.08,86,172.0234437188863,HD145964_TypB9_Mag6.41,"hms_tuple(h=16.0, m=14.0, s=48.78068699972914)","dms_tuple(d=-21.0, m=-8.0, s=-19.31341910330218)",243.703253,16.246884,-21.138698
79379,146029,,16.248146,-22.380306,214.1328,5.6,7.38,0.727,B9V,0.075,Sco,44.586,181,404.82672424766696,HD146029_TypB9_Mag7.38,"hms_tuple(h=16.0, m=15.0, s=13.398414658018964)","dms_tuple(d=-22.0, m=-24.0, s=-40.92058130649491)",243.805827,16.253722,-22.411367
79380,146001,,16.248175,-25.476976,148.8095,-8.0,6.06,0.197,B8V,0.027,Sco,72.644,66,126.32105461095017,HD146001_TypB8_Mag6.06,"hms_tuple(h=16.0, m=15.0, s=13.990899043552929)","dms_tuple(d=-25.0, m=-30.0, s=-28.92042116792055)",243.808295,16.253886,-25.508033
79389,145880,,16.24938,-39.627811,127.8772,0.0,7.16,1.626,B9.5V,0.019,Sco,19.48,153,333.40358783117154,HD145880_TypB9_Mag7.16,"hms_tuple(h=16.0, m=15.0, s=21.8720858366396)","dms_tuple(d=-39.0, m=-39.0, s=-31.860337326842227)",243.841134,16.256076,-39.65885
79411,145842,,16.254257,-47.372021,118.2033,1.0,5.13,-0.233,B8V,-0.114,Nor,107.944,32,55.60595189742462,HD145842_TypB8_Mag5.13,"hms_tuple(h=16.0, m=15.0, s=42.74204293830195)","dms_tuple(d=-47.0, m=-24.0, s=-10.967767481182591)",243.928092,16.261873,-47.403047
79496,146285,,16.273659,-24.988742,150.1502,-15.0,7.92,2.037,B8V,0.197,Sco,13.341,273,651.9055358919003,HD146285_TypB8_Mag7.92,"hms_tuple(h=16.0, m=16.0, s=45.65078023734742)","dms_tuple(d=-25.0, m=-1.0, s=-11.279978052180581)",244.190212,16.279347,-25.0198
79497,146284,,16.274082,-24.281945,315.4574,-28.0,6.7,-0.795,B9III/IV,0.147,Sco,181.134,108,222.1820255290352,HD146284_TypB9_Mag6.7,"hms_tuple(h=16.0, m=16.0, s=47.05789372748313)","dms_tuple(d=-24.0, m=-18.0, s=-46.81358360980397)",244.196075,16.279738,-24.313004
79532,146332,,16.281264,-29.743714,458.7156,-14.0,7.6,-0.708,B3III,0.177,Sco,167.186,214,491.5504291096121,HD146332_TypB3_Mag7.6,"hms_tuple(h=16.0, m=17.0, s=13.92950266987782)","dms_tuple(d=-29.0, m=-46.0, s=-29.15938380097117)",244.30804,16.287203,-29.774766
79542,146416,,16.282991,-21.304131,100.9082,-8.0,6.61,1.59,B9V,0.01,Sco,20.137,100,205.22157007953126,HD146416_TypB9_Mag6.61,"hms_tuple(h=16.0, m=17.0, s=18.689620491543053)","dms_tuple(d=-21.0, m=-20.0, s=-6.694677719166009)",244.327873,16.288525,-21.335193
79654,146706,,16.307849,-23.274302,130.8901,0.0,7.51,1.925,B9V,0.135,Sco,14.791,200,454.02750557766933,HD146706_TypB9_Mag7.51,"hms_tuple(h=16.0, m=18.0, s=48.461685545944704)","dms_tuple(d=-23.0, m=-18.0, s=-19.302729901693)",244.701924,16.313462,-23.305362
79749,147394,,16.329011,46.313366,94.2507,-14.0,3.91,-0.961,B5IV,-0.151,Her,211.057,12,18.95158476777924,HD147394_TypB5_Mag3.91,"hms_tuple(h=16.0, m=20.0, s=11.2903465191863)","dms_tuple(d=46.0, m=16.0, s=56.024748080658924)",245.047043,16.33647,46.282229
