,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
64460,115183,,13.255143,16.194898,223.2143,0.0,7.44,0.696,K2,1.49,Com,45.878,189,426.83476505925523,HD115183_TypK2_Mag7.44,"hms_tuple(h=13.0, m=15.0, s=37.83526544607838)","dms_tuple(d=16.0, m=9.0, s=49.68192669170918)",198.907647,13.26051,16.163801
64471,115068,,13.256276,-43.063042,167.7852,0.0,7.49,1.366,K1III,1.087,Cen,24.751,197,446.0860343240754,HD115068_TypK1_Mag7.49,"hms_tuple(h=13.0, m=15.0, s=48.00566601625249)","dms_tuple(d=-43.0, m=-5.0, s=-38.67191885136947)",198.950024,13.263335,-43.094076
64490,115256,,13.260108,28.741981,295.858,9.6,7.28,-0.075,K3III,1.322,Com,93.325,168,370.63931974020056,HD115256_TypK3_Mag7.28,"hms_tuple(h=13.0, m=15.0, s=57.54679257671356)","dms_tuple(d=28.0, m=42.0, s=39.132291303441775)",198.989778,13.265985,28.71087
64493,115111,,13.26037,-41.14129,338.9831,0.0,7.85,0.199,K0III,1.02,Cen,72.51,259,612.8614298360975,HD115111_TypK0_Mag7.85,"hms_tuple(h=13.0, m=16.0, s=1.9844698728350352)","dms_tuple(d=-41.0, m=-10.0, s=-20.376177171672794)",199.008269,13.267218,-41.172327
64499,115348,,13.26124,54.403006,198.4127,0.0,7.65,1.162,K0,1.051,UMa,29.868,222,513.7205296793568,HD115348_TypK0_Mag7.65,"hms_tuple(h=13.0, m=16.0, s=12.319829396085566)","dms_tuple(d=54.0, m=22.0, s=18.663098011710417)",199.051333,13.270089,54.371851
64505,115245,,13.263036,7.952986,217.3913,0.0,6.75,0.064,K0,1.163,Vir,82.111,112,232.20296653338022,HD115245_TypK0_Mag6.75,"hms_tuple(h=13.0, m=16.0, s=5.665118043438753)","dms_tuple(d=7.0, m=55.0, s=18.82702869350709)",199.023605,13.26824,7.921896
64509,115141,,13.263763,-40.05476,217.8649,0.0,7.79,1.099,K1III,1.122,Cen,31.652,247,581.2616622824664,HD115141_TypK1_Mag7.79,"hms_tuple(h=13.0, m=16.0, s=13.80138944613961)","dms_tuple(d=-40.0, m=-5.0, s=-8.874361245995033)",199.057506,13.2705,-40.085798
64512,115217,,13.264992,-12.350139,304.878,0.0,7.28,-0.141,K2,1.253,Vir,99.174,168,370.63931974020056,HD115217_TypK2_Mag7.28,"hms_tuple(h=13.0, m=16.0, s=12.969779262211176)","dms_tuple(d=-12.0, m=-22.0, s=-52.35560742163756)",199.054041,13.270269,-12.38121
64519,115202,,13.266322,-19.943103,38.4763,34.2,5.21,2.284,K1III,1.011,Vir,10.627,34,59.67266404266916,HD115202_TypK1_Mag5.21,"hms_tuple(h=13.0, m=16.0, s=18.503614044200987)","dms_tuple(d=-19.0, m=-58.0, s=-26.9989734740588)",199.077098,13.271807,-19.974166
64572,115236,,13.27551,-44.704372,671.1409,-20.4,6.85,-2.284,K5pvar,2.867,Cen,713.839,121,253.62113865358353,HD115236_TypK5_Mag6.85,"hms_tuple(h=13.0, m=16.0, s=57.95881757190756)","dms_tuple(d=-44.0, m=-44.0, s=-7.449548317203494)",199.241495,13.282766,-44.735403
64575,115381,,13.276863,18.903278,138.3126,0.0,6.72,1.016,K0,1.003,Com,34.166,109,226.137433304753,HD115381_TypK0_Mag6.72,"hms_tuple(h=13.0, m=16.0, s=56.31775835643907)","dms_tuple(d=18.0, m=52.0, s=19.840161766169047)",199.234657,13.28231,18.872178
64591,115404,,13.280843,17.017182,11.0717,6.7,6.49,6.269,K2V,0.926,Com,0.271,92,184.60428810635165,HD115404_TypK2_Mag6.49,"hms_tuple(h=13.0, m=17.0, s=10.437971879545245)","dms_tuple(d=16.0, m=59.0, s=9.901392409157097)",199.293492,13.286233,16.986084
64594,115407,,13.281295,5.161547,452.4887,0.0,7.7,-0.578,K0,1.2,Vir,148.32,231,536.8905548349917,HD115407_TypK0_Mag7.7,"hms_tuple(h=13.0, m=17.0, s=11.293365866087441)","dms_tuple(d=5.0, m=7.0, s=49.655900650537816)",199.297056,13.28647,5.13046
64597,115310,,13.281425,-31.506196,78.9889,13.0,5.1,0.612,K0III,0.959,Cen,49.568,31,54.15343062270252,HD115310_TypK0_Mag5.1,"hms_tuple(h=13.0, m=17.0, s=14.902518403526983)","dms_tuple(d=-31.0, m=-32.0, s=-14.086775455801899)",199.312094,13.287473,-31.537246
64602,115368,,13.282902,-13.158839,199.6008,0.0,7.78,1.279,K0III,1.064,Vir,26.816,245,576.1557641428401,HD115368_TypK0_Mag7.78,"hms_tuple(h=13.0, m=17.0, s=17.506730124842136)","dms_tuple(d=-13.0, m=-11.0, s=-23.672819946350074)",199.322945,13.288196,-13.189909
64612,115333,,13.286539,-46.476744,100000.0,0.0,7.85,-12.15,K5/M0III,1.63,Cen,6309573.445,259,612.8614298360975,HD115333_TypK5_Mag7.85,"hms_tuple(h=13.0, m=17.0, s=38.50234973789625)","dms_tuple(d=-46.0, m=-30.0, s=-27.976867083097545)",199.410426,13.294028,-46.507771
64617,115478,,13.287674,13.675751,99.5025,-25.0,5.33,0.341,K3III,1.304,Vir,63.621,38,66.33712537928638,HD115478_TypK3_Mag5.33,"hms_tuple(h=13.0, m=17.0, s=34.72205088932398)","dms_tuple(d=13.0, m=38.0, s=40.761571131186685)",199.394675,13.292978,13.644656
64636,115677,,13.292155,57.821719,277.7778,0.0,7.77,0.552,K0,1.492,UMa,52.384,244,571.094717053101,HD115677_TypK0_Mag7.77,"hms_tuple(h=13.0, m=18.0, s=6.572610209702816)","dms_tuple(d=57.0, m=47.0, s=25.993826867828602)",199.527386,13.301826,57.790554
64637,115467,,13.292155,-15.548071,131.2336,24.2,6.68,1.09,K0III,1.051,Vir,31.915,106,218.29580245415895,HD115467_TypK0_Mag6.68,"hms_tuple(h=13.0, m=17.0, s=51.02249221990533)","dms_tuple(d=-15.0, m=-34.0, s=-44.89967147630608)",199.462594,13.297506,-15.579139
64643,115537,,13.292943,19.215171,321.5434,0.0,7.93,0.394,K2,1.44,Com,60.59,275,657.682729265769,HD115537_TypK2_Mag7.93,"hms_tuple(h=13.0, m=17.0, s=54.242609801773085)","dms_tuple(d=19.0, m=11.0, s=2.6538177790607165)",199.476011,13.298401,19.184071
64697,115866,,13.303292,67.687937,308.642,0.0,7.2,-0.247,K0,1.297,Dra,109.345,158,345.3801253121633,HD115866_TypK0_Mag7.2,"hms_tuple(h=13.0, m=19.0, s=0.664881157438515)","dms_tuple(d=67.0, m=39.0, s=24.219805157574683)",199.75277,13.316851,67.656728
64711,115629,,13.306206,3.752406,446.4286,0.0,7.86,-0.389,K0,1.494,Vir,124.624,261,618.2926139519136,HD115629_TypK0_Mag7.86,"hms_tuple(h=13.0, m=18.0, s=40.93753122005211)","dms_tuple(d=3.0, m=43.0, s=16.752947707371533)",199.670573,13.311372,3.72132
64714,115577,,13.306505,-28.332519,165.5629,152.2,6.8,0.705,K0III,0.981,Hya,45.499,116,242.67587595584382,HD115577_TypK0_Mag6.8,"hms_tuple(h=13.0, m=18.0, s=44.50636582074566)","dms_tuple(d=-28.0, m=-21.0, s=-48.863439721807254)",199.685443,13.312363,-28.363573
64721,115723,,13.307701,34.098304,153.6098,-20.0,5.81,-0.122,K4.5III,1.366,CVn,97.454,54,101.3168158032027,HD115723_TypK4_Mag5.81,"hms_tuple(h=13.0, m=18.0, s=50.12478816216273)","dms_tuple(d=34.0, m=4.0, s=1.8709598118454096)",199.708853,13.313924,34.067186
64724,115640,,13.307995,1.24639,246.3054,0.0,7.51,0.553,K0,0.943,Vir,52.336,200,454.02750557766933,HD115640_TypK0_Mag7.51,"hms_tuple(h=13.0, m=18.0, s=47.3428975674733)","dms_tuple(d=1.0, m=12.0, s=55.10357897944516)",199.697262,13.313151,1.215307
64726,115631,,13.309188,-6.265771,202.0202,0.0,7.6,1.073,K0,0.994,Vir,32.419,214,491.5504291096121,HD115631_TypK0_Mag7.6,"hms_tuple(h=13.0, m=18.0, s=51.74615479154781)","dms_tuple(d=-6.0, m=-17.0, s=-48.651312151367705)",199.715609,13.314374,-6.296848
64761,115661,,13.31615,-28.78488,278.5515,0.0,7.66,0.435,K5/M0III,1.614,Hya,58.345,224,518.2731261472211,HD115661_TypK5_Mag7.66,"hms_tuple(h=13.0, m=19.0, s=19.319300178788836)","dms_tuple(d=-28.0, m=-48.0, s=-57.3611164536058)",199.830497,13.322033,-28.815934
64777,115753,,13.318528,3.722837,290.6977,0.0,6.91,-0.407,K2III:,1.114,Vir,126.707,126,267.409023780344,HD115753_TypK2_Mag6.91,"hms_tuple(h=13.0, m=19.0, s=25.296109526255464)","dms_tuple(d=3.0, m=41.0, s=30.304645040945104)",199.8554,13.323693,3.691751
64808,115799,,13.326988,-12.483589,625.0,0.0,7.96,-1.019,K5,1.471,Vir,222.638,282,675.323313533301,HD115799_TypK5_Mag7.96,"hms_tuple(h=13.0, m=19.0, s=56.1651496712328)","dms_tuple(d=-12.0, m=-30.0, s=-52.775148658612636)",199.984021,13.332268,-12.51466
64838,115885,,13.332494,8.487131,186.2197,0.0,7.08,0.73,K0,1.13,Vir,44.463,144,310.68202106935195,HD115885_TypK0_Mag7.08,"hms_tuple(h=13.0, m=20.0, s=15.739070163227353)","dms_tuple(d=8.0, m=27.0, s=21.747241499816568)",200.065579,13.337705,8.456041
64861,115930,,13.337416,3.287533,123.3046,0.0,6.96,1.505,K2,1.148,Vir,21.777,131,279.4698106282087,HD115930_TypK2_Mag6.96,"hms_tuple(h=13.0, m=20.0, s=33.2843346559649)","dms_tuple(d=3.0, m=15.0, s=23.21167722778803)",200.138685,13.342579,3.256448
64866,116010,,13.3386,40.150548,156.0062,-21.0,5.6,-0.366,K1III,1.204,CVn,122.011,46,84.18106104676042,HD116010_TypK1_Mag5.6,"hms_tuple(h=13.0, m=20.0, s=43.22657923369775)","dms_tuple(d=40.0, m=7.0, s=9.918099539861487)",200.180111,13.345341,40.119422
64868,115903,,13.338885,-11.304132,150.1502,52.0,6.73,0.847,K0,1.0,Vir,39.921,110,228.14146549859603,HD115903_TypK0_Mag6.73,"hms_tuple(h=13.0, m=20.0, s=38.91188946914639)","dms_tuple(d=-11.0, m=-20.0, s=-6.733987500375349)",200.162133,13.344142,-11.335204
64881,115852,,13.34066,-41.576055,423.7288,0.0,7.55,-0.585,K4/K5III,1.484,Cen,149.279,206,470.3371004243402,HD115852_TypK4_Mag7.55,"hms_tuple(h=13.0, m=20.0, s=51.19388388595141)","dms_tuple(d=-41.0, m=-36.0, s=-25.52764507530526)",200.213308,13.347554,-41.607091
64890,115890,,13.341634,-27.410048,448.4305,0.0,7.79,-0.468,K5III,1.501,Hya,134.029,247,581.2616622824664,HD115890_TypK5_Mag7.79,"hms_tuple(h=13.0, m=20.0, s=50.79173767413252)","dms_tuple(d=-27.0, m=-26.0, s=-27.9717116013353)",200.211632,13.347442,-27.441103
64891,115873,,13.341666,-33.657738,383.1418,0.0,7.71,-0.207,K4III,1.556,Cen,105.39,233,541.648484297334,HD115873_TypK4_Mag7.71,"hms_tuple(h=13.0, m=20.0, s=52.299674992146805)","dms_tuple(d=-33.0, m=-41.0, s=-19.62803270955021)",200.217915,13.347861,-33.688786
64899,115982,,13.342472,8.245008,258.3979,0.0,7.59,0.529,K2,1.211,Vir,53.506,212,487.2325692121131,HD115982_TypK2_Mag7.59,"hms_tuple(h=13.0, m=20.0, s=51.64825865751297)","dms_tuple(d=8.0, m=12.0, s=50.10525221305599)",200.215201,13.34768,8.213918
64911,116029,,13.344317,24.648698,123.1527,-5.9,7.88,2.428,K1III,1.009,Com,9.307,265,629.299802346522,HD116029_TypK1_Mag7.88,"hms_tuple(h=13.0, m=20.0, s=59.9532064376298)","dms_tuple(d=24.0, m=37.0, s=3.3303051512294246)",200.249805,13.349987,24.617592
64917,115947,,13.345909,-23.763504,243.309,0.0,7.11,0.179,K5III,1.574,Hya,73.858,147,319.0152372679894,HD115947_TypK5_Mag7.11,"hms_tuple(h=13.0, m=21.0, s=5.553017390769952)","dms_tuple(d=-23.0, m=-47.0, s=-40.428021658205466)",200.273138,13.351543,-23.794563
64938,115912,,13.349367,-46.880008,126.7427,-3.0,5.76,0.245,K1III,1.106,Cen,69.502,52,96.94439175940381,HD115912_TypK1_Mag5.76,"hms_tuple(h=13.0, m=21.0, s=24.885346657851102)","dms_tuple(d=-46.0, m=-54.0, s=-39.72445558465893)",200.353689,13.356913,-46.911035
64945,115998,,13.351328,-24.470223,100000.0,0.0,6.89,-13.11,K5/M0III,1.653,Hya,15275660.582,124,262.73172769318006,HD115998_TypK5_Mag6.89,"hms_tuple(h=13.0, m=21.0, s=25.17387965670764)","dms_tuple(d=-24.0, m=-30.0, s=-4.613639355227406)",200.354891,13.356993,-24.501282
64948,116172,,13.352035,47.269741,191.9386,0.0,6.97,0.554,K0,0.9,CVn,52.288,132,281.9464748828664,HD116172_TypK0_Mag6.97,"hms_tuple(h=13.0, m=21.0, s=34.65763874964992)","dms_tuple(d=47.0, m=14.0, s=18.968067184852657)",200.394407,13.359627,47.238602
64966,116110,,13.356239,14.148903,628.9308,0.0,7.28,-1.713,K2,1.49,Vir,421.891,168,370.63931974020056,HD116110_TypK2_Mag7.28,"hms_tuple(h=13.0, m=21.0, s=41.59506117114958)","dms_tuple(d=14.0, m=7.0, s=4.10712541223603)",200.423313,13.361554,14.117808
64978,116342,,13.358622,63.950414,401.6064,0.0,7.32,-0.699,K2,1.483,Dra,165.806,173,383.9534407239423,HD116342_TypK2_Mag7.32,"hms_tuple(h=13.0, m=22.0, s=13.248366279281072)","dms_tuple(d=63.0, m=55.0, s=9.210258683586403)",200.555202,13.370347,63.919225
64985,116112,,13.359808,-11.74705,243.9024,0.0,7.75,0.814,K2,1.352,Vir,41.153,240,561.1056035680328,HD116112_TypK2_Mag7.75,"hms_tuple(h=13.0, m=21.0, s=54.26462991950146)","dms_tuple(d=-11.0, m=-46.0, s=-41.23727490490779)",200.476103,13.365074,-11.778121
64986,116139,,13.360253,2.853981,775.1938,0.0,7.79,-1.657,K5,1.544,Vir,400.682,247,581.2616622824664,HD116139_TypK5_Mag7.79,"hms_tuple(h=13.0, m=21.0, s=55.490067621700376)","dms_tuple(d=2.0, m=49.0, s=22.425902419966235)",200.481209,13.365414,2.822896
64991,116173,,13.361313,16.081431,209.205,0.0,7.2,0.597,K0,1.38,Com,50.257,158,345.3801253121633,HD116173_TypK0_Mag7.2,"hms_tuple(h=13.0, m=22.0, s=0.03621981281469289)","dms_tuple(d=16.0, m=3.0, s=1.2011296506170765)",200.500151,13.366677,16.050334
65003,116513,,13.363839,71.871886,220.7506,0.0,7.55,0.83,K2,1.153,UMi,40.551,206,470.3371004243402,HD116513_TypK2_Mag7.55,"hms_tuple(h=13.0, m=22.0, s=49.36194631079786)","dms_tuple(d=71.0, m=50.0, s=26.320549672686866)",200.705675,13.380378,71.840645
65028,116177,,13.368445,-14.419873,246.9136,0.0,6.84,-0.123,K5III,1.507,Vir,97.544,120,251.39328881580803,HD116177_TypK5_Mag6.84,"hms_tuple(h=13.0, m=22.0, s=25.565008357638703)","dms_tuple(d=-14.0, m=-27.0, s=-3.3908359286587597)",200.606521,13.373768,-14.450942
65032,116208,,13.368816,-0.06776,137.3626,0.0,7.96,2.271,K0,1.079,Vir,10.755,282,675.323313533301,HD116208_TypK0_Mag7.96,"hms_tuple(h=13.0, m=22.0, s=26.294349960309233)","dms_tuple(d=-0.0, m=-5.0, s=-55.832112656030084)",200.60956,13.373971,-0.098842
65033,116175,,13.368959,-12.579544,313.4796,-33.0,6.88,-0.601,K5III,1.61,Vir,151.496,123,260.4238489413245,HD116175_TypK5_Mag6.88,"hms_tuple(h=13.0, m=22.0, s=27.26784491379661)","dms_tuple(d=-12.0, m=-36.0, s=-38.21281849972365)",200.613616,13.374241,-12.610615
65039,116287,,13.370855,30.291938,235.8491,-3.9,6.8,-0.063,K2III,1.357,CVn,92.3,116,242.67587595584382,HD116287_TypK2_Mag6.8,"hms_tuple(h=13.0, m=22.0, s=36.5621475770584)","dms_tuple(d=30.0, m=15.0, s=38.970785297435384)",200.652342,13.376823,30.260825
65049,116288,,13.373879,20.696814,367.6471,0.0,7.29,-0.537,K0,1.382,Com,142.824,169,373.9239290957076,HD116288_TypK0_Mag7.29,"hms_tuple(h=13.0, m=22.0, s=45.79726070934129)","dms_tuple(d=20.0, m=39.0, s=56.563122378427124)",200.690822,13.379388,20.665712
65059,116249,,13.375263,-6.202152,62.8931,0.0,6.63,2.637,K0,0.692,Vir,7.677,102,208.87503841075554,HD116249_TypK0_Mag6.63,"hms_tuple(h=13.0, m=22.0, s=49.6138791504886)","dms_tuple(d=-6.0, m=-13.0, s=-59.62312320707788)",200.706724,13.380448,-6.233229
65094,116364,,13.383308,15.250584,469.4836,-44.0,7.57,-0.788,K0,1.254,Com,179.97,209,478.71030262103807,HD116364_TypK0_Mag7.57,"hms_tuple(h=13.0, m=23.0, s=19.140014082406225)","dms_tuple(d=15.0, m=13.0, s=10.154866532310507)",200.82975,13.38865,15.219487
65095,116292,,13.383643,-17.735274,93.8086,-27.0,5.36,0.499,K0III,0.987,Vir,55.005,38,68.11644175517128,HD116292_TypK0_Mag5.36,"hms_tuple(h=13.0, m=23.0, s=20.600834932374994)","dms_tuple(d=-17.0, m=-45.0, s=-58.822657549534085)",200.835837,13.389056,-17.76634
65117,116365,,13.388582,-4.924427,381.6794,10.0,5.88,-2.028,K3III,1.431,Vir,563.897,57,107.77149594601158,HD116365_TypK3_Mag5.88,"hms_tuple(h=13.0, m=23.0, s=37.5215461491554)","dms_tuple(d=-4.0, m=-57.0, s=-19.81735193870435)",200.90634,13.393756,-4.955505
65120,116531,,13.38904,46.122629,260.4167,0.0,7.67,0.592,K0,1.126,CVn,50.489,226,522.866067770482,HD116531_TypK0_Mag7.67,"hms_tuple(h=13.0, m=23.0, s=47.301739947046855)","dms_tuple(d=46.0, m=5.0, s=29.372852582105224)",200.947091,13.396473,46.091492
65124,116494,,13.390176,39.429637,134.5895,0.0,7.49,1.845,K0III,0.74,CVn,15.922,197,446.0860343240754,HD116494_TypK0_Mag7.49,"hms_tuple(h=13.0, m=23.0, s=48.64747863401007)","dms_tuple(d=39.0, m=23.0, s=54.64249848743748)",200.952698,13.396847,39.398512
65128,116441,,13.390562,17.296338,133.6898,0.0,7.47,1.84,K0,1.16,Com,15.996,194,438.2834686761904,HD116441_TypK0_Mag7.47,"hms_tuple(h=13.0, m=23.0, s=45.455523224397325)","dms_tuple(d=17.0, m=15.0, s=54.86199045606526)",200.939398,13.39596,17.265239
65160,116515,,13.39632,25.547921,307.6923,-6.0,7.39,-0.051,K0,1.024,Com,91.285,182,408.41430272357115,HD116515_TypK0_Mag7.39,"hms_tuple(h=13.0, m=24.0, s=7.314402821076129)","dms_tuple(d=25.0, m=31.0, s=0.5295125102898623)",201.030477,13.402032,25.516814
65175,116429,,13.39919,-20.924587,156.0062,0.0,6.44,0.474,K1/K2III/IV,1.101,Vir,56.286,88,176.63751357336122,HD116429_TypK1_Mag6.44,"hms_tuple(h=13.0, m=24.0, s=16.955042685643065)","dms_tuple(d=-20.0, m=-57.0, s=-20.337707987961835)",201.070646,13.40471,-20.955649
65186,116501,,13.402068,-4.536558,284.9003,0.0,7.73,0.457,K0,0.914,Vir,57.174,236,551.2912113423957,HD116501_TypK0_Mag7.73,"hms_tuple(h=13.0, m=24.0, s=26.060645933553985)","dms_tuple(d=-4.0, m=-34.0, s=-3.490232194914711)",201.108586,13.407239,-4.567636
65194,116481,,13.404152,-25.128831,213.2196,0.0,7.54,0.896,K3III,1.296,Hya,38.159,204,466.20558189854603,HD116481_TypK3_Mag7.54,"hms_tuple(h=13.0, m=24.0, s=35.44903731609551)","dms_tuple(d=-25.0, m=-9.0, s=-35.59981816999084)",201.147704,13.409847,-25.159889
65203,116448,,13.406403,-38.033409,621.118,27.8,7.14,-1.826,K3III,1.47,Cen,468.166,151,327.5719697549974,HD116448_TypK3_Mag7.14,"hms_tuple(h=13.0, m=24.0, s=46.62035199825269)","dms_tuple(d=-38.0, m=-3.0, s=-52.021758937753475)",201.194251,13.41295,-38.06445
65208,116545,,13.40724,-4.308977,120.3369,0.0,6.82,1.418,K0,1.08,Vir,23.594,118,246.99612663521023,HD116545_TypK0_Mag6.82,"hms_tuple(h=13.0, m=24.0, s=44.67408731990389)","dms_tuple(d=-4.0, m=-20.0, s=-24.19938272954525)",201.186142,13.412409,-4.340055
65211,116594,,13.408481,12.431832,190.8397,-6.0,6.44,0.037,K0III,1.062,Vir,84.178,88,176.63751357336122,HD116594_TypK0_Mag6.44,"hms_tuple(h=13.0, m=24.0, s=49.53160194363576)","dms_tuple(d=12.0, m=24.0, s=2.6574669977419774)",201.206382,13.413759,12.400738
65229,116855,,13.411134,66.164909,699.3007,0.0,7.75,-1.473,K0,1.521,Dra,338.221,240,561.1056035680328,HD116855_TypK0_Mag7.75,"hms_tuple(h=13.0, m=25.0, s=25.946424721305306)","dms_tuple(d=66.0, m=8.0, s=1.3514596479080865)",201.35811,13.423874,66.133709
65235,116535,,13.411762,-32.669302,223.7136,0.0,7.95,1.202,K0III,1.124,Cen,28.787,280,669.391162362906,HD116535_TypK0_Mag7.95,"hms_tuple(h=13.0, m=25.0, s=4.394964538206381)","dms_tuple(d=-32.0, m=-42.0, s=-1.2630599310358548)",201.268312,13.417887,-32.700351
65236,116621,,13.411829,4.402078,100000.0,0.0,7.66,-12.34,K5,1.467,Vir,7516228.94,224,518.2731261472211,HD116621_TypK5_Mag7.66,"hms_tuple(h=13.0, m=25.0, s=1.1952526672196484)","dms_tuple(d=4.0, m=22.0, s=15.5700074118797)",201.25498,13.416999,4.370992
65241,116610,,13.413405,-6.840335,628.9308,0.0,7.96,-1.033,K2,1.499,Vir,225.528,282,675.323313533301,HD116610_TypK2_Mag7.96,"hms_tuple(h=13.0, m=25.0, s=6.948976664889983)","dms_tuple(d=-6.0, m=-52.0, s=-17.079803629555386)",201.278954,13.418597,-6.871411
65277,116695,,13.421173,0.849736,232.5581,0.0,7.26,0.427,K0,1.035,Vir,58.776,165,364.156405231697,HD116695_TypK0_Mag7.26,"hms_tuple(h=13.0, m=25.0, s=34.781416708820956)","dms_tuple(d=0.0, m=49.0, s=7.150479621031849)",201.394923,13.426328,0.818653
65303,116784,,13.427792,15.564062,145.7726,0.0,6.83,1.012,K0,1.242,Com,34.293,119,249.18500877779775,HD116784_TypK0_Mag6.83,"hms_tuple(h=13.0, m=25.0, s=59.31137090286356)","dms_tuple(d=15.0, m=31.0, s=58.67456124185267)",201.497131,13.433142,15.532965
65306,117113,,13.428856,72.273273,243.9024,0.0,7.23,0.294,K0,1.026,UMi,66.435,161,354.6440255695144,HD117113_TypK0_Mag7.23,"hms_tuple(h=13.0, m=26.0, s=44.724128158812846)","dms_tuple(d=72.0, m=14.0, s=31.299907917091332)",201.686351,13.445757,72.242028
65322,116711,,13.432791,-35.075839,317.4603,0.0,6.82,-0.688,K5/M0III,1.627,Cen,164.135,118,246.99612663521023,HD116711_TypK5_Mag6.82,"hms_tuple(h=13.0, m=26.0, s=20.730847474671208)","dms_tuple(d=-35.0, m=-6.0, s=-24.784804324729635)",201.586379,13.439092,-35.106885
65326,116768,,13.435072,-16.858488,138.3126,0.0,6.56,0.856,K0III,1.16,Vir,39.591,97,196.3650370330839,HD116768_TypK0_Mag6.56,"hms_tuple(h=13.0, m=26.0, s=25.652419006801495)","dms_tuple(d=-16.0, m=-53.0, s=-22.39621149892031)",201.606885,13.440459,-16.889555
65329,116713,,13.435483,-39.755107,62.3441,67.0,5.11,1.136,Kp...,1.181,Cen,30.591,32,54.63333886606128,HD116713_TypKp_Mag5.11,"hms_tuple(h=13.0, m=26.0, s=31.88742292682548)","dms_tuple(d=-39.0, m=-47.0, s=-10.125231981099887)",201.632864,13.442191,-39.786146
65334,116817,,13.435741,-3.661106,202.0202,0.0,7.06,0.533,K0,0.979,Vir,53.309,142,305.2478297284723,HD116817_TypK0_Mag7.06,"hms_tuple(h=13.0, m=26.0, s=27.262918608505657)","dms_tuple(d=-3.0, m=-41.0, s=-31.865916933944334)",201.613595,13.440906,-3.692185
65344,116957,,13.437943,46.028055,126.2626,4.0,5.88,0.374,K0III:,0.985,CVn,61.716,57,107.77149594601158,HD116957_TypK0_Mag5.88,"hms_tuple(h=13.0, m=26.0, s=43.306772131087854)","dms_tuple(d=45.0, m=59.0, s=48.90709605697964)",201.680445,13.445363,45.996919
65349,116868,,13.440433,5.708728,222.7171,0.0,7.33,0.591,K0,1.075,Vir,50.536,174,387.3560399526628,HD116868_TypK0_Mag7.33,"hms_tuple(h=13.0, m=26.0, s=44.20700577390605)","dms_tuple(d=5.0, m=40.0, s=39.505690932792845)",201.684196,13.445613,5.67764
65351,116788,,13.440678,-34.010052,56.1798,0.0,6.87,3.122,K1III,0.944,Cen,4.911,123,258.1362429763933,HD116788_TypK1_Mag6.87,"hms_tuple(h=13.0, m=26.0, s=48.83509556151054)","dms_tuple(d=-34.0, m=-2.0, s=-27.95675771069625)",201.70348,13.446899,-34.041099
65354,116772,,13.441817,-41.849994,294.1176,0.0,7.65,0.307,K4III,1.334,Cen,65.645,222,513.7205296793568,HD116772_TypK4_Mag7.65,"hms_tuple(h=13.0, m=26.0, s=55.46519434907054)","dms_tuple(d=-41.0, m=-52.0, s=-51.70643205717795)",201.731105,13.44874,-41.88103
65374,116870,,13.445325,-12.707664,134.9528,-29.0,5.27,-0.381,K5III,1.477,Vir,123.709,36,62.91671476098047,HD116870_TypK5_Mag5.27,"hms_tuple(h=13.0, m=27.0, s=2.1950100346973045)","dms_tuple(d=-12.0, m=-44.0, s=-19.44437728230909)",201.759146,13.45061,-12.738735
65384,117156,,13.448576,63.007874,366.3004,0.0,7.93,0.111,K0,1.223,UMa,78.632,275,657.682729265769,HD117156_TypK0_Mag7.93,"hms_tuple(h=13.0, m=27.0, s=35.7157324346889)","dms_tuple(d=62.0, m=58.0, s=36.08172546016533)",201.898816,13.459921,62.976689
65386,116835,,13.448922,-41.497562,598.8024,-24.0,5.69,-3.196,K3III,1.477,Cen,1653.484,50,91.1381715250705,HD116835_TypK3_Mag5.69,"hms_tuple(h=13.0, m=27.0, s=20.906950103646267)","dms_tuple(d=-41.0, m=-31.0, s=-42.95330473589672)",201.837112,13.455807,-41.528598
65407,116928,,13.453004,-17.928954,217.8649,0.0,7.2,0.509,K0III,1.062,Vir,54.5,158,345.3801253121633,HD116928_TypK0_Mag7.2,"hms_tuple(h=13.0, m=27.0, s=30.321675108779118)","dms_tuple(d=-17.0, m=-57.0, s=-36.069956725932)",201.87634,13.458423,-17.960019
65416,116961,,13.4544,-13.310483,289.0173,2.4,7.76,0.455,K0III,1.057,Vir,57.28,242,566.0781270342421,HD116961_TypK0_Mag7.76,"hms_tuple(h=13.0, m=27.0, s=34.91142658789414)","dms_tuple(d=-13.0, m=-20.0, s=-29.590695229782682)",201.895464,13.459698,-13.341553
